spec,query_family,layout,batch,n_runs,metric_mean,metric_median,metric_std,csv_path
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,2,10,0.2116,0.207,0.03933497171728995,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,3,10,0.2029,0.1885,0.05271517807994203,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,4,10,0.18460000000000001,0.163,0.04802332766479224,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,5,10,0.20390000000000003,0.185,0.05413584764275887,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,6,10,0.2024,0.199,0.03268700047419463,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,7,10,0.21200000000000002,0.2,0.03298181317029128,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,8,10,0.20220000000000002,0.203,0.04048901085479862,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,9,10,0.21989999999999998,0.187,0.07055983276624173,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1,RQ7_Q3,no_layout,10,10,0.20909999999999998,0.2,0.036355054669192845,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_4_S0_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,0,10,0.40199999999999997,0.34750000000000003,0.1438492266228776,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,1,10,0.1395,0.13,0.02667302007647428,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,2,10,0.1381,0.127,0.0269979628861142,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,3,10,0.1437,0.1265,0.046536115007593845,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,4,10,0.147,0.121,0.047440489036265215,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,5,10,0.1399,0.129,0.029490506947151652,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,6,10,0.1397,0.1275,0.026773307602909288,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,7,10,0.1409,0.1355,0.02800874863323958,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,8,10,0.1398,0.1285,0.030498524554476405,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,9,10,0.14100000000000001,0.136,0.025826343140289913,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1,RQ7_Q3,no_layout,10,10,0.1389,0.1295,0.025897683294070915,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q3_K1_5_S0_C1_N2_O1_batch_10.csv
